customer_id,signup_date,home_city,segment,age,household_size,income_band,acquisition_channel,propensity_score
C004793,2023-06-06,Chattogram,Investor,24.0,3,Lower-Mid,Email,0.693
C004794,2022-08-21,Khulna,Business Buyer,33.0,3,Mid,Organic,0.824
C004795,2024-07-10,Mymensingh,End-User,48.0,5,Mid,Paid Search,0.544
C004796,2024-07-13,Chattogram,Investor,44.0,8,Low,Organic,0.551
C004797,2022-07-06,Barishal,Renter-to-Owner,35.0,5,Mid,Facebook,0.666
C004798,2023-01-04,Khulna,End-User,18.0,4,Mid,Organic,0.629
C004799,2022-10-17,Dhaka,Renter-to-Owner,28.0,4,Lower-Mid,Broker Network,0.553
C004800,2024-09-10,Rajshahi,End-User,35.0,4,Lower-Mid,Broker Network,0.413
C004801,2022-03-11,Dhaka,End-User,32.0,4,Upper-Mid,Paid Search,0.491
C004802,2022-08-10,Dhaka,End-User,34.0,5,Upper-Mid,Broker Network,0.84
C004803,2022-12-02,Dhaka,End-User,36.0,3,Low,Organic,0.384
C004804,2023-08-21,Dhaka,End-User,29.0,2,Low,Organic,0.351
C004805,2022-09-23,Chattogram,End-User,34.0,4,Mid,Organic,0.625
C004806,2023-07-27,Rangpur,End-User,33.0,4,Mid,Paid Search,0.459
C004807,2024-03-07,Chattogram,Investor,28.0,4,,Organic,0.84
C004808,2024-06-02,Rangpur,Renter-to-Owner,51.0,4,Upper-Mid,Organic,0.858
C004809,2022-04-16,Khulna,End-User,30.0,5,Upper-Mid,Paid Search,0.535
C004810,2022-05-29,Dhaka,Business Buyer,18.0,4,Low,Email,0.496
C004811,2022-04-12,Dhaka,End-User,50.0,3,Low,Email,0.424
C004812,2024-08-27,Mymensingh,End-User,26.0,3,Low,Marketplace,0.263
C004813,2023-11-27,Rajshahi,End-User,42.0,3,Upper-Mid,Organic,0.607
C004814,2023-07-21,Mymensingh,End-User,28.0,6,Mid,Organic,0.591
C004815,2024-04-23,Chattogram,Renter-to-Owner,39.0,3,High,Facebook,0.907
C004816,2023-09-17,Sylhet,End-User,34.0,4,Mid,Referral,0.552
C004817,2022-09-08,Barishal,End-User,43.0,3,Mid,Paid Search,0.517
C004818,2023-06-28,Mymensingh,Renter-to-Owner,32.0,3,,Broker Network,0.678
C004819,2024-01-20,Dhaka,End-User,28.0,3,Low,Marketplace,0.424
C004820,2022-02-08,Mymensingh,End-User,36.0,4,Upper-Mid,Paid Search,0.484
C004821,2023-10-09,Chattogram,Renter-to-Owner,31.0,3,Mid,Marketplace,0.581
C004822,2023-06-14,Rangpur,End-User,18.0,5,High,Organic,0.807
C004823,2022-03-16,Khulna,End-User,29.0,4,Lower-Mid,Facebook,0.546
C004824,2022-10-08,Khulna,Renter-to-Owner,60.0,4,Mid,Organic,0.781
C004825,2023-04-24,Chattogram,Investor,18.0,3,Mid,Facebook,0.765
C004826,2023-01-01,Rangpur,End-User,36.0,4,Low,Organic,0.487
C004827,2022-11-06,Dhaka,End-User,32.0,6,Mid,Facebook,0.416
C004828,2023-11-23,Khulna,Renter-to-Owner,51.0,2,Upper-Mid,Organic,0.695
C004829,2023-03-08,Khulna,End-User,24.0,4,Lower-Mid,Facebook,0.326
C004830,2023-06-15,Sylhet,End-User,35.0,2,Lower-Mid,Referral,0.612
C004831,2024-05-01,Chattogram,End-User,40.0,5,Mid,Paid Search,0.57
C004832,2022-04-10,Sylhet,Investor,32.0,4,Upper-Mid,Facebook,0.809
C004833,2023-01-19,Khulna,Investor,27.0,2,Upper-Mid,Marketplace,0.933
C004834,2022-03-19,Rajshahi,End-User,34.0,2,Lower-Mid,Email,0.513
C004835,2024-09-15,Sylhet,Investor,31.0,5,Lower-Mid,Marketplace,0.731
C004836,2022-07-17,Sylhet,Investor,31.0,2,Lower-Mid,Organic,0.771
C004837,2024-05-23,Rangpur,End-User,42.0,4,High,Facebook,0.748
C004838,2022-07-23,Khulna,End-User,38.0,3,Upper-Mid,Broker Network,0.577
C004839,2022-12-12,Dhaka,Investor,39.0,3,Mid,Marketplace,0.808
C004840,2023-10-11,Sylhet,End-User,37.0,3,Lower-Mid,Paid Search,0.488
C004841,2024-06-05,Dhaka,Investor,43.0,2,Upper-Mid,Marketplace,0.777
C004842,2022-07-09,Dhaka,End-User,46.0,3,Low,Facebook,0.405
C004843,2022-08-16,Barishal,Business Buyer,31.0,4,Low,Broker Network,0.643
C004844,2024-07-28,Chattogram,End-User,41.0,3,Lower-Mid,Facebook,0.422
C004845,2022-12-10,Khulna,Investor,22.0,4,Mid,Paid Search,0.68
C004846,2022-08-12,Mymensingh,End-User,18.0,3,Low,Organic,0.374
C004847,2024-03-03,Dhaka,End-User,50.0,4,Lower-Mid,Organic,0.398
C004848,2022-04-08,Dhaka,End-User,31.0,4,Upper-Mid,Referral,0.687
C004849,2024-07-13,Dhaka,Business Buyer,36.0,3,Mid,Facebook,0.697
C004850,2024-07-22,Dhaka,End-User,,2,Low,Facebook,0.489
C004851,2024-07-02,Sylhet,Investor,23.0,5,Lower-Mid,Referral,0.666
C004852,2022-11-11,Barishal,End-User,28.0,3,Mid,Facebook,0.549
C004853,2022-05-02,Khulna,End-User,40.0,4,Low,Organic,0.432
C004854,2023-03-30,Dhaka,End-User,29.0,4,Low,Paid Search,0.369
C004855,2022-12-23,Khulna,Business Buyer,31.0,3,High,Facebook,0.688
C004856,2024-10-19,Dhaka,Business Buyer,27.0,4,Mid,Paid Search,0.589
C004857,2023-11-05,Sylhet,Investor,44.0,5,Lower-Mid,Marketplace,0.785
C004858,2024-10-03,Rajshahi,Investor,42.0,5,Mid,Marketplace,0.811
C004859,2024-03-11,Dhaka,End-User,30.0,4,Mid,Facebook,0.543
C004860,2024-02-02,Barishal,End-User,40.0,6,Mid,Paid Search,0.577
C004861,2022-04-30,Barishal,End-User,32.0,2,Mid,Broker Network,0.639
C004862,2022-03-15,Chattogram,End-User,31.0,2,Mid,Organic,0.564
C004863,2022-02-19,Rajshahi,Business Buyer,34.0,3,Low,Facebook,0.447
C004864,2023-09-25,Rajshahi,End-User,40.0,6,Lower-Mid,Marketplace,0.391
C004865,2022-08-04,Dhaka,Renter-to-Owner,26.0,5,Lower-Mid,Email,0.554
C004866,2024-11-20,Dhaka,Renter-to-Owner,39.0,1,Upper-Mid,Marketplace,0.588
C004867,2022-05-22,Sylhet,Investor,56.0,3,Mid,Organic,0.747
C004868,2024-10-06,Mymensingh,End-User,36.0,2,Upper-Mid,Facebook,0.64
C004869,2023-12-13,Khulna,End-User,34.0,4,Lower-Mid,Broker Network,0.462
C004870,2022-04-23,Khulna,Business Buyer,33.0,5,Mid,Organic,0.59
C004871,2022-03-04,Rajshahi,End-User,38.0,5,Mid,Broker Network,0.55
C004872,2023-02-27,Chattogram,Renter-to-Owner,20.0,4,Lower-Mid,Paid Search,0.564
C004873,2022-12-28,Dhaka,End-User,49.0,3,High,Email,0.729
C004874,2022-12-03,Chattogram,End-User,43.0,4,Lower-Mid,Facebook,0.295
C004875,2023-07-18,Rangpur,Business Buyer,28.0,5,Mid,Paid Search,0.753
C004876,2022-05-19,Barishal,End-User,34.0,7,Upper-Mid,Marketplace,0.59
C004877,2022-05-19,Mymensingh,Renter-to-Owner,29.0,2,Mid,Broker Network,0.677
C004878,2024-01-11,Dhaka,End-User,37.0,6,Mid,Facebook,0.604
C004879,2024-11-21,Khulna,Investor,35.0,4,Lower-Mid,Marketplace,0.63
C004880,2022-10-19,Rajshahi,Investor,36.0,5,Mid,Referral,0.667
C004881,2024-09-20,Dhaka,End-User,25.0,4,Lower-Mid,Facebook,0.57
C004882,2023-01-03,Dhaka,Renter-to-Owner,30.0,6,Mid,Paid Search,0.433
C004883,2022-12-25,Barishal,End-User,44.0,4,Upper-Mid,Email,0.613
C004884,2022-04-07,Sylhet,End-User,29.0,3,Low,Facebook,0.454
C004885,2023-03-28,Rajshahi,Investor,18.0,4,Mid,Referral,0.764
C004886,2023-06-15,Dhaka,End-User,33.0,5,Low,Marketplace,0.309
C004887,2023-12-09,Khulna,Renter-to-Owner,56.0,4,Mid,Paid Search,0.593
C004888,2022-06-18,Dhaka,End-User,42.0,1,Lower-Mid,Broker Network,0.476
C004889,2022-07-21,Dhaka,Business Buyer,29.0,4,Mid,Broker Network,0.641
C004890,2023-04-06,Khulna,Investor,34.0,4,Lower-Mid,Organic,0.659
C004891,2022-03-16,Chattogram,Investor,40.0,4,Lower-Mid,Broker Network,0.776
C004892,2022-06-02,Mymensingh,End-User,18.0,3,Mid,Email,0.518
C004893,2023-11-02,Chattogram,End-User,26.0,5,Lower-Mid,Facebook,0.47
C004894,2024-10-13,Dhaka,End-User,38.0,1,Mid,Organic,0.527
C004895,2023-09-03,Dhaka,Renter-to-Owner,48.0,4,High,Organic,0.941
C004896,2022-06-04,Sylhet,Investor,30.0,4,Low,Organic,0.705
C004897,2024-11-22,Dhaka,Business Buyer,48.0,6,Lower-Mid,Paid Search,0.573
C004898,2023-07-11,Dhaka,Investor,27.0,4,Mid,Referral,0.871
C004899,2024-02-04,Chattogram,End-User,18.0,4,Upper-Mid,Facebook,0.722
C004900,2022-07-29,Dhaka,End-User,41.0,4,,Facebook,0.35
C004901,2023-09-09,Rajshahi,End-User,39.0,4,Lower-Mid,Facebook,0.346
C004902,2022-03-23,Khulna,Investor,41.0,6,Upper-Mid,Referral,0.93
C004903,2023-10-30,Dhaka,Business Buyer,40.0,2,,Email,0.587
C004904,2022-08-04,Barishal,Business Buyer,36.0,3,Upper-Mid,Email,0.646
C004905,2024-08-27,Chattogram,End-User,32.0,5,Low,Broker Network,0.282
C004906,2022-02-28,Rajshahi,End-User,32.0,4,Lower-Mid,Paid Search,0.462
C004907,2023-11-27,Dhaka,End-User,30.0,3,,Marketplace,0.367
C004908,2022-05-29,Rajshahi,End-User,30.0,4,Low,Email,0.358
C004909,2024-01-03,Dhaka,End-User,18.0,5,Mid,Marketplace,0.256
C004910,2023-06-11,Khulna,End-User,23.0,4,Low,Referral,0.485
C004911,2024-10-28,Dhaka,Renter-to-Owner,33.0,3,Mid,Paid Search,0.65
C004912,2023-11-26,Mymensingh,End-User,18.0,4,Upper-Mid,Facebook,0.583
C004913,2023-02-01,Dhaka,End-User,18.0,4,High,Paid Search,0.795
C004914,2022-04-04,Mymensingh,Business Buyer,31.0,4,Lower-Mid,Paid Search,0.644
C004915,2023-09-28,Mymensingh,End-User,33.0,3,Low,Facebook,0.287
C004916,2023-04-16,Chattogram,Investor,31.0,2,Upper-Mid,Marketplace,0.74
C004917,2022-02-25,Chattogram,Business Buyer,18.0,5,Mid,Facebook,0.721
C004918,2023-09-12,Chattogram,End-User,48.0,4,Mid,Facebook,0.575
C004919,2022-08-12,Mymensingh,Investor,21.0,6,Upper-Mid,Referral,0.878
C004920,2022-09-07,Rajshahi,End-User,27.0,2,Lower-Mid,Paid Search,0.309
C004921,2022-01-10,Khulna,Renter-to-Owner,23.0,4,Lower-Mid,Organic,0.654
C004922,2023-02-01,Dhaka,Investor,46.0,3,Upper-Mid,Broker Network,0.865
C004923,2022-08-21,Rangpur,End-User,38.0,3,Mid,Paid Search,0.535
C004924,2022-03-18,Dhaka,Investor,30.0,2,Mid,Paid Search,0.513
C004925,2023-04-08,Dhaka,End-User,29.0,2,Upper-Mid,Facebook,0.643
C004926,2022-08-23,Dhaka,End-User,36.0,4,Lower-Mid,Organic,0.505
C004927,2022-05-24,Chattogram,Investor,23.0,3,Upper-Mid,Paid Search,0.777
C004928,2023-05-13,Rangpur,Business Buyer,37.0,3,Lower-Mid,Facebook,0.493
C004929,2022-03-09,Barishal,End-User,29.0,6,Upper-Mid,Marketplace,0.619
C004930,2024-11-21,Dhaka,Renter-to-Owner,39.0,7,Lower-Mid,Paid Search,0.557
C004931,2023-05-18,Chattogram,Business Buyer,38.0,4,,Facebook,0.529
C004932,2024-11-28,Barishal,Business Buyer,29.0,2,Mid,Facebook,0.695
C004933,2024-07-28,Khulna,Renter-to-Owner,18.0,4,Upper-Mid,Broker Network,0.638
C004934,2024-11-10,Dhaka,End-User,32.0,1,Mid,Facebook,0.468
C004935,2023-08-02,Chattogram,Renter-to-Owner,21.0,2,Mid,Broker Network,0.705
C004936,2023-03-28,Rajshahi,End-User,35.0,4,High,Email,0.688
C004937,2024-02-07,Mymensingh,End-User,32.0,2,Mid,Paid Search,0.677
C004938,2022-03-28,Rajshahi,End-User,29.0,3,Upper-Mid,Email,0.662
C004939,2024-06-14,Dhaka,End-User,22.0,2,Low,Paid Search,0.277
C004940,2022-12-11,Sylhet,End-User,45.0,4,Low,Broker Network,0.284
C004941,2022-01-08,Dhaka,Renter-to-Owner,30.0,5,Lower-Mid,Referral,0.663
C004942,2022-09-11,Rangpur,End-User,55.0,3,High,Facebook,0.631
C004943,2022-09-16,Chattogram,End-User,34.0,4,Low,Facebook,0.423
C004944,2022-01-16,Dhaka,Investor,37.0,3,Lower-Mid,Facebook,0.587
C004945,2023-12-14,Chattogram,Renter-to-Owner,34.0,3,Low,Paid Search,0.459
C004946,2022-04-12,Dhaka,End-User,37.0,3,Low,Facebook,0.323
C004947,2024-06-21,Dhaka,End-User,44.0,5,Mid,Referral,0.64
C004948,2023-04-29,Khulna,Renter-to-Owner,44.0,2,Low,Paid Search,0.498
C004949,2024-02-05,Barishal,Renter-to-Owner,18.0,3,Upper-Mid,Paid Search,0.692
C004950,2022-12-29,Rangpur,End-User,42.0,4,Upper-Mid,Paid Search,0.673
C004951,2022-05-21,Chattogram,End-User,38.0,5,Mid,Broker Network,0.444
C004952,2022-07-12,Dhaka,End-User,34.0,4,Lower-Mid,Paid Search,0.483
C004953,2023-11-20,Khulna,Business Buyer,49.0,4,Upper-Mid,Facebook,0.732
C004954,2024-02-03,Chattogram,End-User,50.0,3,Mid,Marketplace,0.509
C004955,2022-10-13,Dhaka,Renter-to-Owner,42.0,5,Low,Organic,0.309
C004956,2023-01-16,Rangpur,Investor,29.0,3,Lower-Mid,Organic,0.577
C004957,2024-10-04,Mymensingh,End-User,23.0,3,Lower-Mid,Marketplace,0.458
C004958,2024-06-27,Dhaka,End-User,41.0,5,Mid,Broker Network,0.608
C004959,2023-03-17,Barishal,End-User,46.0,4,Lower-Mid,Paid Search,0.483
C004960,2022-09-14,Rajshahi,End-User,18.0,4,Upper-Mid,Organic,0.679
C004961,2022-11-18,Dhaka,Renter-to-Owner,44.0,4,Mid,Facebook,0.494
C004962,2023-07-28,Rajshahi,End-User,32.0,4,Lower-Mid,Broker Network,0.408
C004963,2023-08-28,Dhaka,Renter-to-Owner,18.0,2,Lower-Mid,Facebook,0.331
C004964,2022-07-16,Dhaka,End-User,38.0,4,Mid,Email,0.57
C004965,2022-03-12,Mymensingh,End-User,42.0,4,Lower-Mid,Paid Search,0.602
C004966,2023-06-12,Rajshahi,Investor,31.0,3,Low,Facebook,0.543
C004967,2024-04-30,Dhaka,End-User,24.0,2,Mid,Organic,0.539
C004968,2022-06-12,Chattogram,Renter-to-Owner,49.0,4,Lower-Mid,Facebook,0.502
C004969,2023-03-12,Mymensingh,Investor,28.0,2,Low,Email,0.579
C004970,2022-06-22,Chattogram,Business Buyer,44.0,4,Lower-Mid,Organic,0.501
C004971,2022-09-16,Rangpur,End-User,20.0,3,Mid,Referral,0.64
C004972,2023-10-15,Rangpur,End-User,38.0,4,Low,Paid Search,0.361
C004973,2022-11-02,Chattogram,Investor,37.0,4,Upper-Mid,Paid Search,0.806
C004974,2022-10-09,Sylhet,End-User,42.0,5,Mid,Organic,0.759
C004975,2024-11-27,Rajshahi,Business Buyer,47.0,3,Low,Facebook,0.472
C004976,2022-07-03,Barishal,End-User,27.0,5,Upper-Mid,Marketplace,0.756
C004977,2022-07-21,Chattogram,End-User,39.0,3,Mid,Organic,0.534
C004978,2024-09-18,Dhaka,Renter-to-Owner,22.0,6,High,Paid Search,0.649
C004979,2023-08-10,Dhaka,Renter-to-Owner,22.0,3,Lower-Mid,Paid Search,0.455
C004980,2022-02-15,Rajshahi,Investor,29.0,2,Lower-Mid,Facebook,0.724
C004981,2023-03-30,Barishal,End-User,38.0,5,Mid,Organic,0.539
C004982,2023-08-26,Barishal,End-User,49.0,4,Upper-Mid,Marketplace,0.496
C004983,2022-09-27,Rajshahi,Renter-to-Owner,51.0,5,Upper-Mid,Referral,0.797
C004984,2023-08-08,Dhaka,End-User,31.0,4,Mid,Referral,0.589
C004985,2023-11-23,Dhaka,End-User,37.0,7,Upper-Mid,Organic,0.726
C004986,2022-09-25,Barishal,Business Buyer,42.0,3,Low,Facebook,0.426
C004987,2024-05-16,Khulna,End-User,41.0,5,,Broker Network,0.506
C004988,2023-04-28,Barishal,End-User,32.0,3,Mid,Facebook,0.653
C004989,2024-10-24,Dhaka,Business Buyer,35.0,4,Lower-Mid,Broker Network,0.553
C004990,2022-04-04,Chattogram,End-User,33.0,5,Lower-Mid,Referral,0.463
C004991,2022-12-12,Mymensingh,End-User,32.0,5,,Marketplace,0.477
C004992,2024-02-08,Dhaka,Renter-to-Owner,31.0,5,Low,Paid Search,0.217
C004993,2024-08-11,Dhaka,Renter-to-Owner,33.0,1,Lower-Mid,Email,0.599
C004994,2022-08-25,Rajshahi,Business Buyer,30.0,4,Low,Paid Search,0.643
C004995,2024-11-10,Rajshahi,End-User,24.0,3,Mid,Facebook,0.589
C004996,2022-07-26,Mymensingh,End-User,42.0,3,Mid,Referral,0.537
C004997,2023-03-20,Rangpur,End-User,39.0,3,Low,Facebook,0.292
C004998,2022-12-02,Sylhet,Investor,51.0,5,Mid,Organic,0.805
C004999,2023-03-29,Dhaka,Business Buyer,37.0,4,Low,Facebook,0.509
C005000,2024-08-19,Khulna,Investor,30.0,3,Mid,Organic,0.929
C005001,2024-02-20,Rangpur,End-User,28.0,2,Upper-Mid,Facebook,0.726
C005002,2024-04-29,Chattogram,End-User,34.0,6,Mid,Organic,0.583
C005003,2022-09-28,Mymensingh,Investor,39.0,3,Mid,Facebook,0.677
C005004,2024-10-06,Rajshahi,End-User,32.0,4,Mid,Paid Search,0.477
C005005,2023-04-10,Dhaka,End-User,21.0,6,Low,Organic,0.482
C005006,2023-11-26,Khulna,Investor,27.0,3,,Referral,0.816
C005007,2024-01-14,Sylhet,Business Buyer,34.0,3,Lower-Mid,Paid Search,0.585
C005008,2023-12-08,Dhaka,Business Buyer,41.0,4,Lower-Mid,Facebook,0.56
C005009,2023-10-04,Chattogram,Investor,21.0,2,High,Email,0.95
C005010,2023-05-27,Sylhet,Renter-to-Owner,36.0,1,Upper-Mid,Email,0.764
C005011,2023-11-22,Dhaka,End-User,36.0,3,Mid,Facebook,0.356
C005012,2024-08-22,Chattogram,Investor,30.0,3,Mid,Facebook,0.717
C005013,2023-02-20,Sylhet,End-User,29.0,4,Mid,Facebook,0.536
C005014,2023-06-29,Barishal,Renter-to-Owner,27.0,2,Lower-Mid,Paid Search,0.498
C005015,2022-07-11,Khulna,End-User,35.0,4,Upper-Mid,Paid Search,0.721
C005016,2023-01-14,Mymensingh,End-User,44.0,1,Mid,Organic,0.574
C005017,2024-04-03,Mymensingh,Renter-to-Owner,,4,,Marketplace,0.521
C005018,2023-11-14,Chattogram,Renter-to-Owner,24.0,4,Low,Organic,0.443
C005019,2022-08-14,Dhaka,Renter-to-Owner,32.0,4,Mid,Paid Search,0.664
C005020,2023-08-06,Barishal,End-User,18.0,3,Lower-Mid,Organic,0.402
C005021,2024-05-15,Dhaka,Renter-to-Owner,35.0,3,Low,Organic,0.461
C005022,2022-05-13,Rangpur,End-User,39.0,3,Mid,Organic,0.668
C005023,2022-03-08,Rajshahi,Investor,48.0,5,Upper-Mid,Facebook,0.691
C005024,2023-02-23,Chattogram,Renter-to-Owner,18.0,3,Mid,Facebook,0.507
C005025,2023-12-01,Khulna,End-User,24.0,5,Low,Email,0.254
C005026,2022-12-01,Khulna,Renter-to-Owner,35.0,5,Low,Referral,0.448
C005027,2024-05-25,Mymensingh,End-User,19.0,1,Lower-Mid,Broker Network,0.448
C005028,2024-06-21,Dhaka,End-User,36.0,4,Lower-Mid,Facebook,0.411
C005029,2023-07-22,Mymensingh,Investor,40.0,2,Low,Organic,0.557
C005030,2023-02-08,Dhaka,End-User,22.0,2,Low,Email,0.359
C005031,2022-02-14,Barishal,Renter-to-Owner,35.0,5,Lower-Mid,Facebook,0.578
C005032,2024-05-25,Mymensingh,Renter-to-Owner,23.0,4,Low,Broker Network,0.507
C005033,2024-08-12,Chattogram,End-User,46.0,4,Low,Organic,0.601
C005034,2023-04-17,Dhaka,End-User,36.0,2,,Facebook,0.546
C005035,2023-07-05,Barishal,End-User,28.0,4,High,Paid Search,0.664
C005036,2024-03-14,Rangpur,Renter-to-Owner,23.0,2,Upper-Mid,Paid Search,0.702
C005037,2024-01-12,Chattogram,End-User,38.0,4,Lower-Mid,Referral,0.489
C005038,2022-05-25,Khulna,Renter-to-Owner,46.0,3,Low,Email,0.458
C005039,2023-12-18,Barishal,End-User,27.0,5,Mid,Email,0.407
C005040,2024-09-12,Dhaka,Investor,30.0,3,Upper-Mid,Broker Network,0.83
C005041,2024-03-11,Rajshahi,End-User,27.0,4,Mid,Broker Network,0.65
C005042,2023-05-28,Chattogram,End-User,48.0,4,Upper-Mid,Email,0.792
C005043,2023-07-12,Dhaka,End-User,18.0,4,Mid,Referral,0.736
C005044,2022-10-04,Rangpur,End-User,46.0,4,High,Broker Network,0.75
C005045,2023-12-06,Chattogram,Renter-to-Owner,31.0,4,Upper-Mid,Paid Search,0.728
C005046,2022-09-15,Mymensingh,End-User,33.0,3,Low,Marketplace,0.386
C005047,2022-12-31,Khulna,Renter-to-Owner,31.0,4,Lower-Mid,Facebook,0.456
C005048,2022-10-10,Khulna,End-User,36.0,5,Mid,Paid Search,0.463
C005049,2022-12-24,Chattogram,End-User,27.0,4,Lower-Mid,Facebook,0.45
C005050,2023-01-26,Chattogram,End-User,44.0,3,,Email,0.461
C005051,2022-03-30,Barishal,End-User,44.0,4,Mid,Referral,0.687
C005052,2024-02-04,Sylhet,End-User,25.0,3,Mid,Organic,0.41
C005053,2023-04-16,Barishal,End-User,40.0,4,Upper-Mid,Facebook,0.586
C005054,2024-10-09,Chattogram,Investor,31.0,2,Lower-Mid,Broker Network,0.787
C005055,2022-07-12,Dhaka,Business Buyer,34.0,5,Upper-Mid,Referral,0.876
C005056,2023-12-15,Dhaka,End-User,48.0,6,Lower-Mid,Organic,0.431
C005057,2022-07-11,Barishal,End-User,28.0,3,Upper-Mid,Broker Network,0.555
C005058,2023-08-07,Chattogram,Renter-to-Owner,42.0,5,Lower-Mid,Referral,0.596
C005059,2023-06-08,Khulna,End-User,38.0,6,Mid,Paid Search,0.603
C005060,2023-04-24,Chattogram,Business Buyer,32.0,2,Upper-Mid,Paid Search,0.791
C005061,2023-11-29,Chattogram,End-User,37.0,1,Lower-Mid,Facebook,0.439
C005062,2024-06-01,Sylhet,End-User,36.0,6,,Referral,0.751
C005063,2022-12-04,Rajshahi,Investor,24.0,4,Mid,Marketplace,0.751
C005064,2024-06-24,Mymensingh,Investor,29.0,3,Lower-Mid,Marketplace,0.688
C005065,2022-07-17,Dhaka,Investor,25.0,4,Mid,Referral,0.895
C005066,2022-11-09,Khulna,Investor,,3,Low,Facebook,0.514
C005067,2022-11-28,Dhaka,End-User,46.0,8,Mid,Organic,0.529
C005068,2024-10-13,Barishal,End-User,39.0,3,Low,Facebook,0.408
C005069,2022-05-07,Rajshahi,End-User,21.0,4,Mid,Facebook,0.479
C005070,2023-02-26,Chattogram,End-User,32.0,5,Mid,Referral,0.464
C005071,2023-03-29,Barishal,Investor,36.0,5,Low,Marketplace,0.674
C005072,2024-05-02,Chattogram,Investor,41.0,5,Low,Organic,0.65
C005073,2023-06-02,Dhaka,End-User,28.0,3,Mid,Paid Search,0.557
C005074,2024-10-27,Chattogram,End-User,23.0,4,Low,Facebook,0.335
C005075,2024-02-29,Dhaka,Investor,33.0,1,Mid,Paid Search,0.807
C005076,2024-01-21,Rangpur,End-User,39.0,4,High,Organic,0.657
C005077,2024-03-13,Sylhet,Business Buyer,36.0,4,Low,Facebook,0.48
C005078,2022-06-22,Barishal,End-User,26.0,5,Lower-Mid,Organic,0.533
C005079,2023-04-24,Rangpur,Investor,50.0,6,Upper-Mid,Paid Search,0.864
C005080,2023-09-17,Barishal,End-User,33.0,5,Upper-Mid,Marketplace,0.473
C005081,2022-08-11,Chattogram,End-User,36.0,5,Low,Facebook,0.398
C005082,2022-05-07,Dhaka,Investor,28.0,4,Upper-Mid,Organic,0.847
C005083,2022-05-25,Chattogram,Renter-to-Owner,44.0,5,Lower-Mid,Email,0.488
C005084,2024-04-21,Mymensingh,Renter-to-Owner,39.0,4,Mid,Organic,0.545
C005085,2023-12-02,Mymensingh,Business Buyer,37.0,5,Lower-Mid,Paid Search,0.759
C005086,2022-10-27,Barishal,Business Buyer,24.0,5,Lower-Mid,Marketplace,0.56
C005087,2024-02-25,Dhaka,End-User,44.0,4,Lower-Mid,Broker Network,0.51
C005088,2024-01-12,Dhaka,End-User,41.0,2,Low,Paid Search,0.286
C005089,2024-05-20,Rangpur,End-User,43.0,5,Lower-Mid,Referral,0.408
C005090,2024-08-28,Dhaka,Renter-to-Owner,34.0,4,Lower-Mid,Facebook,0.565
C005091,2024-07-29,Rajshahi,End-User,33.0,5,High,Email,0.612
C005092,2022-07-12,Chattogram,End-User,32.0,4,Mid,Facebook,0.624
C005093,2024-03-31,Chattogram,Investor,55.0,4,Mid,Referral,0.95
C005094,2023-02-23,Sylhet,End-User,29.0,5,Low,Organic,0.368
C005095,2023-03-06,Mymensingh,End-User,23.0,3,High,Paid Search,0.663
C005096,2023-11-21,Barishal,Renter-to-Owner,31.0,4,Mid,Organic,0.467
C005097,2023-10-04,Khulna,End-User,29.0,3,Low,Facebook,0.211
C005098,2023-03-24,Chattogram,Renter-to-Owner,45.0,4,Mid,Facebook,0.641
C005099,2024-12-01,Rangpur,Investor,22.0,4,Lower-Mid,Paid Search,0.75
C005100,2022-07-06,Khulna,End-User,29.0,3,Lower-Mid,Paid Search,0.387
C005101,2022-04-14,Khulna,End-User,36.0,4,Lower-Mid,Facebook,0.38
C005102,2022-01-31,Sylhet,End-User,45.0,3,Lower-Mid,Organic,0.384
C005103,2024-05-17,Dhaka,End-User,40.0,3,Lower-Mid,Email,0.38
C005104,2023-03-10,Dhaka,End-User,49.0,4,Mid,Email,0.666
C005105,2023-04-12,Rangpur,End-User,37.0,4,Low,Facebook,0.375
C005106,2023-11-24,Rajshahi,Renter-to-Owner,32.0,1,Low,Marketplace,0.286
C005107,2023-04-10,Dhaka,End-User,42.0,4,Low,Referral,0.495
C005108,2023-09-04,Dhaka,Renter-to-Owner,,3,Lower-Mid,Facebook,0.69
C005109,2022-03-04,Mymensingh,Renter-to-Owner,,3,Low,Facebook,0.388
C005110,2022-06-16,Rajshahi,Investor,43.0,2,Low,Organic,0.577
C005111,2024-09-20,Rajshahi,Renter-to-Owner,36.0,4,Lower-Mid,Organic,0.627
C005112,2023-04-26,Dhaka,Renter-to-Owner,43.0,3,High,Facebook,0.831
C005113,2022-06-28,Mymensingh,Renter-to-Owner,26.0,5,Low,Organic,0.566
C005114,2023-01-29,Rangpur,Renter-to-Owner,46.0,1,Low,Broker Network,0.455
C005115,2022-12-23,Khulna,End-User,40.0,2,,Organic,0.566
C005116,2022-10-20,Chattogram,Business Buyer,34.0,2,Mid,Facebook,0.512
C005117,2022-11-09,Sylhet,Investor,36.0,4,Low,Facebook,0.452
C005118,2024-02-17,Rangpur,Investor,37.0,5,Upper-Mid,Organic,0.909
C005119,2022-04-24,Barishal,Renter-to-Owner,26.0,4,Mid,Paid Search,0.567
C005120,2022-11-27,Mymensingh,End-User,31.0,2,Mid,Facebook,0.54
