transaction_id,listing_id,property_id,agent_id,customer_id,city,deal_date,deal_price,commission_amount,payment_mode,deal_status
T00002369,L0004288,P002420,A00171,C001065,Sylhet,2022-04-03,22543974.0,622214,Installment,Completed
T00002370,L0007853,P001653,A00107,C001903,Dhaka,2024-10-14,14074539.0,305417,Installment,Completed
T00002371,L0002428,P001317,A00037,C007620,Rangpur,2024-10-31,,439542,Cash,Completed
T00002372,L0004324,P000726,A00163,C007837,Khulna,2023-05-24,16733487.0,418337,Cash,Completed
T00002373,L0006452,P000131,A00114,C001095,Chattogram,2023-08-17,23566711.0,565601,Installment,Completed
T00002374,L0000687,P003869,A00108,C007139,Dhaka,2023-06-23,12216328.0,267538,Installment,Completed
T00002375,L0005082,P004298,A00030,C003185,Sylhet,2022-08-29,9197311.0,239130,Mortgage,Completed
T00002376,L0000538,P002482,A00111,C004384,Mymensingh,2022-08-24,15488419.0,329903,Mortgage,Completed
T00002377,L0008257,P001400,A00218,C007132,Sylhet,2023-09-29,7552534.0,222044,Cash,Completed
T00002378,L0003719,P002010,A00227,C001761,Khulna,2023-08-17,9000369.0,202508,Mortgage,Completed
T00002379,L0000549,P002954,A00006,C002832,Chattogram,2024-10-29,12079987.0,222272,Cash,Completed
T00002380,L0001424,P002359,A00160,C003638,Dhaka,2022-04-01,38497103.0,1043271,Installment,Completed
T00002381,L0008436,P000248,A00009,C005709,Dhaka,2022-07-19,32083744.0,734718,Mortgage,Completed
T00002382,L0000503,P003211,A00095,C002679,Dhaka,2023-01-19,24535481.0,736064,Cash,Completed
T00002383,L0007949,P004081,A00128,C002475,Dhaka,2024-05-04,18303218.0,367895,,Completed
T00002384,L0000964,P003912,A00189,C001585,Rajshahi,2022-04-16,6505675.0,134017,Cash,Completed
T00002385,L0004287,P004032,A00247,C006114,Dhaka,2024-06-13,11426846.0,251391,Mortgage,Completed
T00002386,L0007192,P000766,A00033,C007152,Rajshahi,2023-05-14,7776807.0,180422,Cash,Completed
T00002387,L0005445,P000131,A00245,C006732,Chattogram,2022-08-29,21954097.0,450059,Cash,Completed
T00002388,L0001661,P000919,A00292,C006049,Dhaka,2024-04-06,13798016.0,343571,Mortgage,Completed
T00002389,L0004020,P000482,A00240,C000818,Dhaka,2022-12-17,12755649.0,312513,Installment,Completed
T00002390,L0007136,P003324,A00194,C003612,Dhaka,2022-02-02,26935639.0,665310,Mortgage,Completed
T00002391,L0008357,P004114,A00173,C001243,Rajshahi,2023-12-19,8611267.0,258338,Mortgage,Completed
T00002392,L0003780,P002824,A00121,C007276,Khulna,2023-06-11,11747651.0,283118,Mortgage,Completed
T00002393,L0006053,P004413,A00033,C004994,Dhaka,2022-10-22,8813631.0,204476,Mortgage,Completed
T00002394,L0000513,P000136,A00017,C007218,Sylhet,2022-03-06,8676257.0,195216,Mortgage,Completed
T00002395,L0001098,P002755,A00102,C002382,Dhaka,2023-07-03,15756610.0,367129,Cash,Completed
T00002396,L0001502,P001028,A00194,C002131,Rangpur,2023-04-03,6023238.0,148774,Mortgage,Completed
T00002397,L0000622,P003778,A00021,C005115,Khulna,2024-02-14,12664612.0,231762,Mortgage,Completed
T00002398,L0002345,P000111,A00276,C001442,Dhaka,2022-09-12,11101322.0,280863,Cash,Completed
T00002399,L0003048,P003582,A00181,C005576,Khulna,2022-12-10,5978114.0,118964,Cash,Completed
T00002400,L0008209,P001290,A00248,C003402,Chattogram,2022-10-19,16639969.0,356095,Mortgage,Completed
T00002401,L0000034,P003785,A00052,C003613,Dhaka,2024-12-04,15897939.0,430834,,Completed
T00002402,L0007452,P003262,A00216,C007278,Mymensingh,2022-10-01,8449168.0,223903,Installment,Completed
T00002403,L0005861,P001018,A00094,C006315,Dhaka,2023-04-08,22333068.0,614159,Mortgage,Completed
T00002404,L0006769,P001227,A00054,C006626,Dhaka,2023-12-14,16809433.0,467302,Cash,Completed
T00002405,L0000740,P004161,A00256,C003041,Sylhet,2023-09-13,13631686.0,335339,Installment,Completed
T00002406,L0000366,P000768,A00284,C001462,Dhaka,2022-08-18,12052581.0,253104,Mortgage,Completed
T00002407,L0002486,P002875,A00007,C001095,Chattogram,2023-11-27,11424419.0,227346,Mortgage,Completed
T00002408,L0005187,P001571,A00251,C006681,Rajshahi,2022-09-21,8127565.0,262520,Cash,Completed
T00002409,L0002313,P001961,A00198,C006017,Sylhet,2024-10-22,6671815.0,173467,Cash,Completed
T00002410,L0008216,P004136,A00105,C003545,Dhaka,2024-04-07,7938575.0,228631,Mortgage,Completed
T00002411,L0002457,P000248,A00097,C002073,Dhaka,2023-08-23,31821778.0,741447,Mortgage,Completed
T00002412,L0006138,P000572,A00159,C001754,Sylhet,2022-07-09,15254994.0,491211,Mortgage,Completed
T00002413,L0001255,P003080,A00114,C000727,Chattogram,2024-04-27,18247354.0,437936,Installment,Completed
T00002414,L0003082,P000806,A00251,C000067,Dhaka,2024-04-26,11094214.0,358343,Cash,Completed
T00002415,L0000810,P001838,A00015,C004220,Khulna,2022-05-31,9191630.0,276668,Cash,Completed
T00002416,L0001926,P001220,A00021,C003864,Sylhet,2023-06-20,8853699.0,162023,Cash,Completed
T00002417,L0005516,P003807,A00278,C000414,Chattogram,2023-07-07,16480851.0,466408,Mortgage,Completed
T00002418,L0005499,P000214,A00024,C005294,Sylhet,2023-09-28,21710758.0,562309,Cash,Completed
T00002419,L0001484,P000398,A00226,C000463,Barishal,2024-08-06,7204294.0,165699,Mortgage,Completed
T00002420,L0001688,P000637,A00061,C007290,Rajshahi,2023-03-20,13669105.0,351296,Mortgage,Completed
T00002421,L0003196,P003790,A00300,C007923,Rajshahi,2022-08-27,14547017.0,338945,Mortgage,Completed
T00002422,L0000272,P001548,A00048,C006760,Chattogram,2023-06-22,6462389.0,154451,Mortgage,Completed
T00002423,L0001274,P000996,A00098,C004970,Barishal,2022-12-17,12255541.0,283103,Mortgage,Completed
T00002424,L0000674,P003147,A00201,C005093,Sylhet,2024-11-19,28122877.0,582144,Mortgage,Completed
T00002425,L0000789,P003261,A00049,C002186,Barishal,2025-01-13,10171297.0,246145,Mortgage,Completed
T00002426,L0006469,P002070,A00021,C007838,Dhaka,2023-11-20,20439860.0,374049,Cash,Completed
T00002427,L0003814,P000288,A00137,C007398,Rajshahi,2024-08-18,17298005.0,368448,Mortgage,Completed
T00002428,L0007630,P004240,A00017,C000702,Dhaka,2024-08-16,15757153.0,354536,Mortgage,Completed
T00002429,L0001453,P001568,A00038,C004673,Dhaka,2023-09-29,9390778.0,215049,Installment,Completed
T00002430,L0002151,P004117,A00043,C001249,Rajshahi,2022-09-02,11818173.0,371091,Installment,Completed
T00002431,L0005472,P001143,A00081,C007313,Rangpur,2023-09-14,5634286.0,129025,Installment,Completed
T00002432,L0007328,P000018,A00265,C001653,Dhaka,2023-06-18,9223007.0,263778,Cash,Completed
T00002433,L0003265,P002093,A00066,C000872,Barishal,2022-04-26,8059615.0,166028,Mortgage,Completed
T00002434,L0007784,P003116,A00249,C004585,Dhaka,2022-04-09,36560240.0,866478,Mortgage,Completed
T00002435,L0007167,P002223,A00040,C000341,Rajshahi,2023-05-17,22354103.0,681800,Cash,Completed
T00002436,L0002301,P003625,A00024,C004836,Dhaka,2024-08-29,9656842.0,250112,Mortgage,Completed
T00002437,L0002553,P003955,A00027,C006813,Dhaka,2023-02-05,32083722.0,699425,Mortgage,Completed
T00002438,L0005573,P002667,A00280,C002806,Dhaka,2024-12-02,11208729.0,262284,Mortgage,Completed
T00002439,L0005115,P001854,A00162,C002168,Dhaka,2023-12-04,30112057.0,644398,Installment,Completed
T00002440,L0003172,P000591,A00132,C003265,Rajshahi,2022-05-26,8090206.0,169085,Mortgage,Completed
T00002441,L0003681,P001647,A00102,C000428,Mymensingh,2024-12-29,12520301.0,291723,Cash,Completed
T00002442,L0007600,P000342,A00114,C006064,Chattogram,2022-05-29,8668889.0,208053,Cash,Completed
T00002443,L0000684,P003720,A00203,C003561,Khulna,2024-07-12,7278201.0,160120,Cash,Completed
T00002444,L0000437,P000446,A00160,C002180,Khulna,2025-02-15,8479466.0,229794,Cash,Completed
T00002445,L0002831,P003709,A00143,C007704,Rangpur,2024-04-19,13885449.0,372130,Cash,Completed
T00002446,L0007069,P001842,A00016,C002393,Sylhet,2022-09-13,6523350.0,146775,Cash,Completed
T00002447,L0007928,P002357,A00021,C006299,Sylhet,2024-04-17,8055161.0,147409,Installment,Completed
T00002448,L0005867,P000426,A00248,C003644,Rangpur,2024-12-09,9340216.0,199881,Cash,Completed
T00002449,L0005205,P003980,A00041,C004806,Rangpur,2022-06-18,6837017.0,142210,Mortgage,Completed
T00002450,L0005646,P000822,A00004,C003618,Khulna,2023-10-17,20681584.0,537721,Cash,Completed
T00002451,L0004906,P000723,A00152,C002744,Dhaka,2022-06-29,14339119.0,229426,Installment,Completed
T00002452,L0000197,P000950,A00265,C002180,Chattogram,2022-04-26,9444480.0,270112,Mortgage,Completed
T00002453,L0005995,P002239,A00194,C003764,Dhaka,2022-09-03,21356188.0,527498,Mortgage,Completed
T00002454,L0000338,P001140,A00091,C000846,Rajshahi,2022-10-27,10500140.0,279304,Cash,Completed
T00002455,L0000211,P004240,A00168,C001964,Dhaka,2023-05-03,17066190.0,503453,Mortgage,Completed
T00002456,L0008124,P003584,A00271,C007046,Mymensingh,2022-07-26,8849630.0,153099,Installment,Completed
T00002457,L0008467,P002699,A00260,C007877,Khulna,2023-05-14,7026334.0,199548,Cash,Completed
T00002458,L0007480,P004238,A00170,C000641,Dhaka,2024-05-08,23317149.0,662207,Installment,Completed
T00002459,L0008377,P001096,A00145,C003113,Rangpur,2023-03-29,13700556.0,372655,Installment,Completed
T00002460,L0005316,P004241,A00222,C006790,Sylhet,2024-10-31,10442116.0,270451,Installment,Completed
T00002461,L0005662,P001552,A00032,C001236,Chattogram,2023-08-24,16037447.0,493953,Cash,Completed
T00002462,L0005593,P001928,A00234,C005013,Chattogram,2023-02-09,8179379.0,251925,Mortgage,Completed
T00002463,L0006305,P001470,A00280,C004214,Rajshahi,2023-06-20,5101539.0,119376,Mortgage,Disputed
T00002464,L0006546,P000779,A00011,C000638,Khulna,2022-04-18,6870326.0,178628,Installment,Completed
T00002465,L0007264,P002706,A00290,C007735,Khulna,2024-01-25,5810827.0,140041,Cash,Completed
T00002466,L0002152,P001394,A00251,C000052,Rangpur,2023-04-27,6058018.0,195674,Cash,Disputed
T00002467,L0005831,P004280,A00264,C004843,Sylhet,2022-09-30,11809341.0,271615,Cash,Completed
T00002468,L0004470,P003178,A00154,C001951,Rajshahi,2024-08-22,8874156.0,264450,Cash,Completed
T00002469,L0003201,P001616,A00157,C004229,Mymensingh,2023-12-04,25217816.0,640533,Mortgage,Completed
T00002470,L0007216,P004448,A00190,C005560,Dhaka,2022-07-13,21898211.0,582492,Mortgage,Completed
T00002471,L0004743,P003972,A00258,C000938,Dhaka,2023-05-05,8835512.0,234141,Installment,Completed
T00002472,L0000976,P001252,A00041,C007086,Dhaka,2023-09-28,8930173.0,185748,Mortgage,Completed
T00002473,L0007142,P001821,A00065,C004476,Dhaka,2024-12-09,12296876.0,389811,Installment,Completed
T00002474,L0006779,P002232,A00045,C003602,Mymensingh,2022-10-14,12106176.0,283285,Mortgage,Completed
T00002475,L0003702,P000629,A00252,C005936,Dhaka,2024-09-20,16568569.0,392675,Cash,Completed
T00002476,L0006867,P003367,A00243,C004097,Rangpur,2023-10-18,,184918,Mortgage,Completed
T00002477,L0007205,P000787,A00225,C001882,Dhaka,2024-04-28,17061920.0,443610,Mortgage,Completed
T00002478,L0005764,P002526,A00273,C007856,Rajshahi,2024-08-23,4102305.0,86559,Cash,Completed
T00002479,L0005691,P002202,A00139,C004086,Dhaka,2023-06-07,27634079.0,721249,Mortgage,Completed
T00002480,L0000816,P002988,A00026,C003405,Mymensingh,2023-11-10,10333839.0,276947,Cash,Completed
T00002481,L0001546,P003833,A00124,C005402,Dhaka,2023-09-23,8738656.0,242935,Installment,Completed
T00002482,L0005462,P000203,A00193,C006874,Barishal,2024-06-28,3371969.0,83625,Mortgage,Completed
T00002483,L0000185,P001921,A00274,C002623,Dhaka,2024-08-17,16094825.0,309021,Cash,Completed
T00002484,L0002815,P000520,A00103,C003147,Dhaka,2023-12-28,13254808.0,348601,Cash,Completed
T00002485,L0006681,P001244,A00028,C001209,Sylhet,2023-08-23,10306823.0,205106,Cash,Completed
T00002486,L0007822,P003125,A00041,C007966,Rajshahi,2024-08-28,7441302.0,154779,Installment,Completed
T00002487,L0005483,P003860,A00107,C004598,Rajshahi,2024-07-06,14111574.0,306221,Mortgage,Completed
T00002488,L0004343,P000317,A00022,C006305,Sylhet,2024-08-23,9115463.0,247941,Mortgage,Completed
T00002489,L0007875,P001950,A00136,C006609,Mymensingh,2022-01-28,6897208.0,131047,Mortgage,Completed
T00002490,L0000293,P002614,A00037,C005621,Mymensingh,2024-04-12,21908755.0,589346,Cash,Completed
T00002491,L0000058,P001203,A00011,C003885,Barishal,2022-03-13,6244501.0,162357,Cash,Completed
T00002492,L0007431,P001302,A00253,C001955,Rajshahi,2022-05-03,7602598.0,247845,Cash,Completed
T00002493,L0005491,P003417,A00080,C007839,Chattogram,2023-02-20,9376433.0,252226,Mortgage,Completed
T00002494,L0001416,P001612,A00187,C004575,Mymensingh,2023-01-08,8536455.0,213411,Installment,Completed
T00002495,L0002926,P000020,A00271,C007565,Dhaka,2022-05-01,18819483.0,325577,Mortgage,Completed
T00002496,L0003875,P001289,A00276,C004248,Sylhet,2024-05-04,9986732.0,252664,Installment,Completed
T00002497,L0006868,P003250,A00300,C005800,Chattogram,2022-12-02,24439236.0,569434,Cash,Completed
T00002498,L0003346,P004328,A00229,C002606,Chattogram,2022-04-22,,199499,Cash,Completed
T00002499,L0001435,P000850,A00292,C004882,Rajshahi,2022-12-25,22735913.0,566124,Installment,Completed
T00002500,L0003585,P003186,A00152,C005040,Dhaka,2022-05-25,11239572.0,179833,Cash,Completed
T00002501,L0000926,P004096,A00060,C003616,Dhaka,2024-06-02,13377170.0,242127,Cash,Completed
T00002502,L0004300,P002766,A00134,C001783,Dhaka,2023-09-17,26082745.0,769441,Installment,Completed
T00002503,L0005838,P003035,A00136,C005889,Khulna,2023-12-13,18315457.0,347994,Mortgage,Completed
T00002504,L0004884,P002039,A00131,C001279,Khulna,2022-07-26,6996742.0,165123,Installment,Completed
T00002505,L0001243,P000534,A00028,C003501,Rangpur,2023-10-16,8867977.0,176473,Cash,Completed
T00002506,L0000330,P003076,A00213,C005496,Barishal,2023-04-22,13709894.0,296134,Cash,Completed
T00002507,L0001489,P000297,A00132,C004871,Mymensingh,2024-02-20,5967297.0,124717,Installment,Completed
T00002508,L0006863,P002684,A00076,C001696,Dhaka,2023-08-30,18119291.0,427615,Cash,Completed
T00002509,L0007596,P002086,A00101,C005688,Dhaka,2023-09-19,11374723.0,263894,Cash,Completed
T00002510,L0005536,P002242,A00138,C006143,Sylhet,2022-08-02,31667475.0,975358,Mortgage,Completed
T00002511,L0003408,P004185,A00227,C001743,Khulna,2022-07-19,6736384.0,151569,Cash,Completed
T00002512,L0001203,P004431,A00016,C005378,Chattogram,2022-04-03,10802391.0,243054,Cash,Completed
T00002513,L0002952,P000049,A00072,C005147,Dhaka,2023-06-18,43119010.0,1021921,Installment,Completed
T00002514,L0003569,P003179,A00214,C004164,Chattogram,2023-09-28,8159023.0,168892,Mortgage,Completed
T00002515,L0006105,P003571,A00225,C002656,Khulna,2023-01-17,5819894.0,151317,Cash,Completed
T00002516,L0008145,P002980,A00229,C005020,Dhaka,2023-01-17,17123161.0,400682,Cash,Completed
T00002517,L0002913,P000613,A00076,C000215,Chattogram,2023-01-19,18188263.0,429243,Mortgage,Completed
T00002518,L0004409,P002333,A00091,C002072,Rajshahi,2024-11-25,8840668.0,235162,Mortgage,Completed
T00002519,L0004602,P003847,A00092,C000401,Dhaka,2025-01-10,31019029.0,753762,Mortgage,Completed
T00002520,L0006409,P003322,A00011,C003927,Dhaka,2023-09-10,46941498.0,1220479,Cash,Completed
T00002521,L0005360,P000436,A00100,C002465,Chattogram,2022-05-31,10533042.0,326524,Cash,Completed
T00002522,L0006828,P004393,A00063,C003148,Dhaka,2022-11-23,19918117.0,645347,Mortgage,Completed
T00002523,L0000895,P001120,A00253,C001442,Mymensingh,2022-12-04,6762128.0,220445,Cash,Completed
T00002524,L0004325,P003688,A00151,C006900,Rangpur,2023-05-17,7968126.0,147410,Cash,Completed
T00002525,L0002753,P001226,A00012,C006287,Sylhet,2024-08-20,9075529.0,162452,Installment,Completed
T00002526,L0008369,P002202,A00094,C001680,Dhaka,2024-07-09,24698183.0,679200,Installment,Completed
T00002527,L0002761,P003949,A00228,C001201,Dhaka,2022-09-10,12422942.0,325481,Cash,Completed
T00002528,L0000488,P000403,A00161,C001924,Mymensingh,2023-01-05,7493298.0,176093,Cash,Completed
T00002529,L0001053,P000350,A00060,C000607,Rangpur,2024-04-29,6585157.0,119191,Cash,Completed
T00002530,L0001498,P003855,A00122,C002759,Mymensingh,2024-03-16,9256497.0,255479,Mortgage,Completed
T00002531,L0007503,P000287,A00089,C006313,Dhaka,2022-07-07,20749617.0,715862,Cash,Completed
T00002532,L0004437,P000761,A00041,C002276,Barishal,2022-07-19,9397730.0,195473,Mortgage,Completed
T00002533,L0001211,P000632,A00296,C003609,Chattogram,2024-05-11,21328338.0,432965,Installment,Completed
T00002534,L0002757,P002209,A00272,C000888,Khulna,2024-05-06,7359643.0,203862,Mortgage,Completed
T00002535,L0002927,P000887,A00189,C005045,Chattogram,2024-01-06,13885376.0,286039,Cash,Completed
T00002536,L0007151,P000419,A00154,C001508,Dhaka,2024-01-09,18861038.0,562059,Mortgage,Completed
T00002537,L0006221,P000009,A00237,C001120,Dhaka,2023-09-26,14197653.0,249879,Mortgage,Completed
T00002538,L0007881,P003046,A00076,C007835,Chattogram,2024-03-25,18142384.0,428160,Cash,Completed
T00002539,L0001840,P000218,A00082,C002276,Chattogram,2022-04-06,14128733.0,211931,Mortgage,Completed
T00002540,L0007482,P003245,A00157,C003289,Rangpur,2023-12-21,6680617.0,169688,Cash,Completed
T00002541,L0002694,P004179,A00166,C006963,Dhaka,2025-02-15,19023952.0,631595,Cash,Completed
T00002542,L0006725,P003254,A00054,C002169,Khulna,2022-04-30,10737582.0,298505,Cash,Completed
T00002543,L0008130,P000817,A00232,C004152,Chattogram,2022-08-29,12160683.0,248078,Cash,Completed
T00002544,L0004867,P001937,A00088,C002129,Mymensingh,2023-06-30,22608757.0,596871,Cash,Completed
T00002545,L0007028,P002191,A00046,C004856,Chattogram,2023-12-25,9545417.0,165136,Mortgage,Completed
T00002546,L0006910,P001922,A00066,C004466,Chattogram,2023-06-12,11815862.0,243407,Mortgage,Completed
T00002547,L0006659,P003393,A00022,C001419,Dhaka,2023-07-21,19069129.0,518680,Cash,Completed
T00002548,L0001441,P003201,A00266,C001853,Dhaka,2022-07-25,31944323.0,801803,Mortgage,Completed
T00002549,L0007470,P003571,A00278,C005313,Khulna,2022-11-27,5879992.0,166404,Installment,Completed
T00002550,L0001522,P001200,A00109,C004251,Mymensingh,2023-05-04,10485647.0,164625,Mortgage,Completed
T00002551,L0004069,P000118,A00247,C002055,Dhaka,2024-07-30,18129213.0,398843,Mortgage,Completed
T00002552,L0005475,P000550,A00023,C006370,Rajshahi,2022-02-18,8617095.0,180097,Cash,Completed
T00002553,L0001037,P001875,A00224,C000731,Chattogram,2022-06-02,11997944.0,272353,Mortgage,Completed
T00002554,L0000160,P002522,A00161,C000740,Sylhet,2023-12-19,11825045.0,277889,Mortgage,Completed
T00002555,L0002765,P003807,A00065,C006601,Chattogram,2022-06-17,17501978.0,554813,Installment,Completed
T00002556,L0006992,P003487,A00217,C005757,Khulna,2022-11-02,8682325.0,261338,Mortgage,Completed
T00002557,L0001871,P002990,A00235,C006426,Dhaka,2024-01-27,11785225.0,240419,Mortgage,Completed
T00002558,L0007793,P003887,A00114,C000118,Dhaka,2024-09-09,15746663.0,377920,Installment,Completed
T00002559,L0007760,P000745,A00274,C005838,Rangpur,2024-11-13,8351900.0,160356,Mortgage,Completed
T00002560,L0001576,P003662,A00195,C000230,Dhaka,2024-02-24,11352915.0,365564,Mortgage,Completed
T00002561,L0000659,P002945,A00138,C000595,Dhaka,2023-06-15,12055409.0,371307,Cash,Completed
T00002562,L0004330,P001510,A00085,C000031,Rajshahi,2024-05-06,6863869.0,151692,Cash,Completed
T00002563,L0004209,P003969,A00091,C006594,Sylhet,2022-03-13,9895829.0,263229,Mortgage,Completed
T00002564,L0001949,P002412,A00191,C000279,Rajshahi,2022-03-11,3217939.0,81092,Mortgage,Completed
T00002565,L0001680,P001753,A00159,C002493,Rajshahi,2023-11-15,9098992.0,292988,Cash,Completed
T00002566,L0001853,P000949,A00184,C003052,Dhaka,2023-01-16,12907316.0,392382,Cash,Completed
T00002567,L0005315,P001128,A00044,C001953,Chattogram,2022-07-13,28131749.0,984611,Cash,Completed
T00002568,L0000365,P004437,A00173,C004095,Rajshahi,2024-07-25,14181443.0,425443,Cash,Completed
T00002569,L0000326,P001939,A00220,C002769,Sylhet,2023-10-26,8700269.0,174005,,Completed
T00002570,L0003199,P001832,A00278,C002104,Sylhet,2024-09-07,17892566.0,506360,Cash,Completed
T00002571,L0000921,P000382,A00264,C002414,Dhaka,2023-08-03,15553982.0,357742,Mortgage,Completed
T00002572,L0005352,P002040,A00266,C005827,Dhaka,2024-11-01,12844559.0,322398,Mortgage,Completed
